time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.15720451799015323,0.21837398351200965,1.8048652380592705,0.016160057791151594,0.0840755087811198,0.0,-0.4425925974223045,0.4130247344572104,2.6483560520710423,-0.0727761947545175,0.09345570287788253,0.0,421.0648258968633,421.791215391314,420.49964062529426,422.5592559455365
1.2600000000000007,-0.18534212002773884,0.24343447458224396,1.9642588638717526,0.013336510360834275,0.09838510475981632,0.0,-0.49663657075305906,0.42208031714356636,2.6645962552426035,-0.08763698642424769,0.059917725921259275,0.0,418.9566664687868,416.0365351157987,418.13074384437954,416.8288284648019
1.3200000000000007,-0.21720984570368554,0.2690111656910538,2.1269608052516733,0.009525901353919508,0.10968628688991888,0.0,-0.5667735319798026,0.4300715016410582,2.7584422436128877,-0.07560291645952301,0.028284327128428773,0.0,442.9806600774655,440.3733692460685,444.070224139796,445.05055390112113
1.3800000000000008,-0.253709228705092,0.2950044678288663,2.2971532695765218,0.00526751632953637,0.11626208411824024,0.0,-0.6505847264782809,0.435903407003795,2.9141485383272454,-0.0827005087716661,0.0028584772970014355,0.0,464.61455798504414,462.6168380267685,462.6715018851532,462.10777607260917
1.4400000000000008,-0.29548417993767484,0.32129708295601817,2.477761289771627,0.009809973566919261,0.11644166541323298,0.0,-0.7418801671297949,0.44108153684924944,3.1055749163798487,-0.11769429151678196,0.0032104949670911506,0.0,474.79681967298717,474.82376544915775,475.85485460017173,473.16144515278614
1.5000000000000009,-0.3424977724422174,0.3479360116669834,2.6677177334726574,0.0027911240228037926,0.11760798704029352,0.0,-0.8253433100106261,0.44613678013197006,3.225939553985241,-0.11633013950618185,-0.008865237977164975,0.0,454.57453150860476,453.6058215643206,454.45734917016085,454.5546907024322
1.560000000000001,-0.3945635722333843,0.37473154206013104,2.8650950867911216,6.279897903905024,0.1172544325814826,0.0,-0.9101194820004344,0.4463893817965846,3.352920242292286,-0.10706208757613775,-0.014844693625192362,0.0,457.09302094631823,456.61636935069623,456.9758422379733,457.7030365674775
1.620000000000001,-0.4515880200635522,0.40146925986581516,3.0690464288123382,0.005241305258156359,0.11712558327160494,0.0,-0.9906515953301432,0.445692985127833,3.445144017092839,-0.06588659044202491,-0.006408320442790438,0.0,446.26171220384737,446.9499572054695,445.9611845910229,449.30459299315174
1.680000000000001,-0.5137031286584847,0.42830775896348106,3.2806113920159516,0.0021205781174193916,0.12041687514568267,0.0,-1.0801459817805548,0.4485623278833942,3.6064444312764814,-0.05702033028988517,0.013428244617189139,0.0,468.5629746956056,470.1026203430632,468.33058374905363,469.0170705407912
1.740000000000001,-0.5816785043265474,0.4552523787519996,3.505333745422718,6.281882090375433,0.12124441154477505,0.0,-1.1857078066166098,0.4491522317892019,3.88333682965359,-0.05928451154029187,0.014243432223042711,0.0,503.6540379972956,503.7128560509995,503.5521037860716,503.3864024191092
